lat,lon,parameter,year,month,value,source_file
22.5,26.25,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
22.5,26.875,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
22.5,27.5,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
22.5,28.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
22.5,28.75,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
22.5,29.375,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
22.5,30.0,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
22.5,30.625,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
22.5,31.25,GWETTOP,2020,9,0.03,رطوبة التربة على عمق 5سم.csv
22.5,31.875,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
22.5,32.5,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
22.5,33.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
22.5,33.75,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
22.5,34.375,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
23.0,25.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
23.0,26.25,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
23.0,26.875,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.0,27.5,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.0,28.125,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.0,28.75,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.0,29.375,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.0,30.0,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.0,30.625,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.0,31.25,GWETTOP,2020,9,0.03,رطوبة التربة على عمق 5سم.csv
23.0,31.875,GWETTOP,2020,9,0.03,رطوبة التربة على عمق 5سم.csv
23.0,32.5,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.0,33.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
23.0,33.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
23.0,34.375,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
23.5,25.625,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.5,26.25,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
23.5,26.875,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.5,27.5,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.5,28.125,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.5,28.75,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.5,29.375,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.5,30.0,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.5,30.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
23.5,31.25,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
23.5,31.875,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
23.5,32.5,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.5,33.125,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
23.5,33.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
23.5,34.375,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.0,25.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.0,26.25,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.0,26.875,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.0,27.5,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.0,28.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.0,28.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.0,29.375,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
24.0,30.0,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
24.0,30.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.0,31.25,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
24.0,31.875,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.0,32.5,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
24.0,33.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.0,33.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.0,34.375,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,25.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,26.25,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,26.875,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,27.5,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,28.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,28.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,29.375,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,30.0,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,30.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,31.25,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
24.5,31.875,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,32.5,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,33.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
24.5,33.75,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
24.5,34.375,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
25.0,25.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.0,26.25,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.0,26.875,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.0,27.5,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
25.0,28.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.0,28.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.0,29.375,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.0,30.0,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.0,30.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.0,31.25,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
25.0,31.875,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
25.0,32.5,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
25.0,33.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.0,33.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.0,34.375,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.5,25.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.5,26.25,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.5,26.875,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
25.5,27.5,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
25.5,28.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.5,28.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.5,29.375,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
25.5,30.0,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
25.5,30.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.5,31.25,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
25.5,31.875,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
25.5,32.5,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
25.5,33.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.5,33.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
25.5,34.375,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
26.0,25.625,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
26.0,26.25,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
26.0,26.875,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
26.0,27.5,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
26.0,28.125,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
26.0,28.75,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
26.0,29.375,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
26.0,30.0,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
26.0,30.625,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
26.0,31.25,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
26.0,31.875,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
26.0,32.5,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
26.0,33.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
26.0,33.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
26.0,34.375,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
26.5,25.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
26.5,26.25,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
26.5,26.875,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
26.5,27.5,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
26.5,28.125,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
26.5,28.75,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
26.5,29.375,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
26.5,30.0,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
26.5,30.625,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
26.5,31.25,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
26.5,31.875,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
26.5,32.5,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
26.5,33.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
26.5,33.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
26.5,34.375,GWETTOP,2020,9,0.55,رطوبة التربة على عمق 5سم.csv
27.0,25.625,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
27.0,26.25,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
27.0,26.875,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.0,27.5,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.0,28.125,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.0,28.75,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.0,29.375,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.0,30.0,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.0,30.625,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.0,31.25,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.0,31.875,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.0,32.5,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
27.0,33.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
27.0,33.75,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
27.0,34.375,GWETTOP,2020,9,1.0,رطوبة التربة على عمق 5سم.csv
27.5,25.625,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.5,26.25,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.5,26.875,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
27.5,27.5,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
27.5,28.125,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
27.5,28.75,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
27.5,29.375,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.5,30.0,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.5,30.625,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.5,31.25,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.5,31.875,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
27.5,32.5,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
27.5,33.125,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
27.5,33.75,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
27.5,34.375,GWETTOP,2020,9,0.96,رطوبة التربة على عمق 5سم.csv
28.0,25.625,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
28.0,26.25,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
28.0,26.875,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
28.0,27.5,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
28.0,28.125,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
28.0,28.75,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.0,29.375,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.0,30.0,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.0,30.625,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.0,31.25,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
28.0,31.875,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.0,32.5,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
28.0,33.125,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
28.0,33.75,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
28.0,34.375,GWETTOP,2020,9,0.04,رطوبة التربة على عمق 5سم.csv
28.5,25.625,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.5,26.25,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
28.5,26.875,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
28.5,27.5,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
28.5,28.125,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
28.5,28.75,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.5,29.375,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.5,30.0,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.5,30.625,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.5,31.25,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
28.5,31.875,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.5,32.5,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.5,33.125,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
28.5,33.75,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
28.5,34.375,GWETTOP,2020,9,0.05,رطوبة التربة على عمق 5سم.csv
29.0,25.625,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
29.0,26.25,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.0,26.875,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
29.0,27.5,GWETTOP,2020,9,0.1,رطوبة التربة على عمق 5سم.csv
29.0,28.125,GWETTOP,2020,9,0.1,رطوبة التربة على عمق 5سم.csv
29.0,28.75,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.0,29.375,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
29.0,30.0,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.0,30.625,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.0,31.25,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.0,31.875,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
29.0,32.5,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
29.0,33.125,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
29.0,33.75,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
29.0,34.375,GWETTOP,2020,9,0.06,رطوبة التربة على عمق 5سم.csv
29.5,25.625,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.5,26.25,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.5,26.875,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
29.5,27.5,GWETTOP,2020,9,0.14,رطوبة التربة على عمق 5سم.csv
29.5,28.125,GWETTOP,2020,9,0.1,رطوبة التربة على عمق 5سم.csv
29.5,28.75,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.5,29.375,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.5,30.0,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.5,30.625,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.5,31.25,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.5,31.875,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.5,32.5,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
29.5,33.125,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
29.5,33.75,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
29.5,34.375,GWETTOP,2020,9,0.07,رطوبة التربة على عمق 5سم.csv
30.0,25.625,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
30.0,26.25,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.0,26.875,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.0,27.5,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.0,28.125,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.0,28.75,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
30.0,29.375,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.0,30.0,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.0,30.625,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.0,31.25,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
30.0,31.875,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.0,32.5,GWETTOP,2020,9,0.13,رطوبة التربة على عمق 5سم.csv
30.0,33.125,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.0,33.75,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
30.0,34.375,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.5,25.625,GWETTOP,2020,9,0.08,رطوبة التربة على عمق 5سم.csv
30.5,26.25,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.5,26.875,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.5,27.5,GWETTOP,2020,9,0.09,رطوبة التربة على عمق 5سم.csv
30.5,28.125,GWETTOP,2020,9,0.1,رطوبة التربة على عمق 5سم.csv
